baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ADAMTS1	4131.00157640001	-1.92887529984912	0.213758408916371	-9.02362302202462	1.81969367459995e-19	4.84510457947721e-18
ADAMTS5	868.74666263889	-0.294054256347553	0.158769838955022	-1.85207882229355	0.0640145050765721	0.099437385713619
TSEN2	715.311245698595	0.552228014210553	0.103093773258039	5.35656031163347	8.48211952770806e-08	4.16863476167268e-07
SLFN13	1565.15975523225	0.834376944720945	0.219970189269197	3.79313645859459	0.000148756354481125	0.000414746467370406
WNT7A	15.6736439170622	-0.885189207530597	0.436949918598904	-2.02583676035228	0.0427815155113103	0.0696414455121603
XPC	1188.9520716665	-0.198120514746504	0.0831981450662069	-2.38130927785523	0.017251221354146	0.031134430425662
CCDC174	1088.8059829805	-0.0983818958671732	0.065660561476112	-1.49834076431048	0.134044738073601	0.189864110959384
FGD5	1569.08643102121	-0.149619469691728	0.161268002727923	-0.927769099640631	0.353527356006448	0.43654791882043
FLCN	1374.46464163951	0.0156164005696228	0.0835944160421321	0.186811527719172	0.851808408220385	0.895065286346722
DPH3	1768.42513246468	-0.309489038243238	0.0791010868362522	-3.91257630737633	9.13166695613766e-05	0.00026490642056971
OXNAD1	841.488692649452	-0.121447001749932	0.0885163026813221	-1.37202976255309	0.170054172781942	0.233181583868592
PLCL2	767.352117788762	-0.496931447760507	0.187562383980452	-2.64941955425506	0.00806301654804123	0.0156895986301141
PLCL2.1	767.352117788762	-0.496931447760507	0.187562383980452	-2.64941955425506	0.00806301654804123	0.0156895986301141
CXXC1	2144.19726132115	-0.278540162370214	0.0823139016278851	-3.38387753297621	0.000714698742725522	0.00175079464863609
SKA1	642.729454283094	1.66917600100555	0.169103102885696	9.87075915534093	5.57411300540264e-23	2.39496195407179e-21
PPP4R1	5598.09665496267	-0.367388131573753	0.10823001615579	-3.39451239705	0.000687509272994129	0.00168883849252463
APCDD1	3424.51883776461	-0.120260045260448	0.31705277265954	-0.379306082869637	0.704460583099058	0.776856604601182
PIEZO2	576.601836419454	0.434310132260399	0.194990047455829	2.22734512826242	0.0259242166395324	0.0444504353718143
MPPE1	743.935958425955	-0.20681538581574	0.095354238189219	-2.16891655518594	0.0300890196315767	0.0508766272240628
USP43	828.396620479329	0.737469116682198	0.165527277265623	4.45527244128335	8.37867258658232e-06	2.97502784193347e-05
RAB6B	521.857624104959	-1.1933884997863	0.21156507196126	-5.64076332980342	1.69297933979409e-08	9.22006651924583e-08
EME1	194.242312292119	2.11988696377107	0.173093473748439	12.2470646516226	1.74187092572776e-34	3.20654411620609e-32
EPHB1	382.200558862454	1.08692986425842	0.275647856028963	3.94318272565926	8.04073440372985e-05	0.000235854179199515
ACSS1	4561.75972868745	-0.0484799945715009	0.160771070789881	-0.301546754234545	0.762997603348137	0.825591630194888
ANKRD40	2831.09867264151	-0.304440501086106	0.0813122592720766	-3.74409103635193	0.000181048005700441	0.000497183527999898
ZNF18	394.376328591204	0.0059793093855034	0.0796548377287179	0.0750652384211397	0.940162805484855	0.955556237426159
CA10	11.344538285126	-1.39777906316892	0.369882362805546	-3.77898273539406	0.000157470340304311	0.000437200588550327
VOPP1	4071.77962640648	0.578880514608262	0.158011751890276	3.6635282356102	0.000248764779655709	0.000666765797008661
APOOL	2253.6701520479	-0.222852983387763	0.103509398420894	-2.15297341871885	0.0313207676513702	0.0527421869274789
DKK2	238.210583033377	1.5856242952114	0.275766334201593	5.7498835011973	8.93049634134897e-09	5.13467471387092e-08
CYP2U1	595.675423431822	-0.634913155713878	0.162031698424089	-3.91845029021485	8.91201035340546e-05	0.000258956414596027
RSPH10B	6.4404609249817	1.38009141866117	0.313831704233959	4.39755257369511	1.09478371515728e-05	3.8112180393656e-05
FBXL18	1272.88018091993	0.387427619063337	0.125988255991773	3.07510899340203	0.00210425639814221	0.00469532822632483
CNTNAP5	14.7286579356045	0.675913302595787	0.475856522507152	1.42041407572727	0.15548716734427	0.215812347836824
PROM2	5082.93479117665	-0.874354547671547	0.307734285362277	-2.84126465350529	0.00449350047227813	0.00933043651157401
AK9	431.98752345142	-0.232381690296096	0.12365034158453	-1.8793453161408	0.0601973578335324	0.0941035416674415
ODF1	1.39347003838721	0.90409252658	0.714216622599541	1.26585198099894	0.205566080827459	0.275697656700763
KLF10	6697.43547070312	-1.31498714509532	0.125351954423509	-10.4903601315426	9.56630692433686e-26	5.78693818873341e-24
PTPRN2	3193.18836114555	-0.665242469402115	0.261443831706111	-2.54449479668702	0.0109435942206254	0.0206239088330452
AZIN1	10474.3509331408	0.494975091786383	0.0951839509884778	5.20019485056152	1.99079711996141e-07	9.21957963557924e-07
ATP6V1C1	4162.63115606244	0.750962031273869	0.0965822664225678	7.77536145184512	7.52322793235319e-15	1.06250667504941e-13
OTUD6B	762.304948453722	0.720978820732803	0.118676298137438	6.07517113398534	1.23855562462872e-09	8.04904345125304e-09
CDK19	2292.64144769702	0.175444859197757	0.0999479906235154	1.75536154457195	0.0791974854533421	0.120010155007853
GTF3C6	2435.75881867417	-0.0154703352554663	0.107882786202521	-0.143399478267319	0.885974694998936	0.920637646569697
TTC39B	2123.56276488961	-0.16795976015497	0.123340245728032	-1.36175957136753	0.173273774262965	0.237127114583194
AGPAT5	3041.51330282548	0.828148625158732	0.145554068814966	5.68962882247905	1.27315811064679e-08	7.07810942326259e-08
MMS19	3588.89212935225	0.128881728925385	0.0653010349917747	1.97365522524442	0.0484209596285043	0.0776495322850016
OR4K1	0.471035880621923	0.430239757593743	0.98987726946545	0.434639496092358	0.663824121817555	0.74043444659082
PI4K2A	1656.15725246152	-0.317974509979809	0.0808905555806971	-3.93092256193735	8.46205263849661e-05	0.000246991077149339
MARVELD1	3883.01929396324	-0.207821594495558	0.165527054568404	-1.25551436311987	0.209292097342775	0.279867917181846
ZFYVE27	1764.88360070128	0.313985617018371	0.0938479671300874	3.34568373317175	0.000820799588258623	0.00198452835231823
GOLGA7B	319.160073071577	0.207266009960268	0.274896852421094	0.75397738509851	0.450862801338492	0.536578845321161
GPR78	70.4993648396324	-1.80450500880855	0.431646539757068	-4.18051540462743	2.90849106103831e-05	9.28901973661458e-05
TRMT44	629.718473588431	-0.315018578328281	0.0913799920388594	-3.44734740395161	0.000566120110314017	0.00141622877643457
SLC25A28	1593.83262550147	-0.433786437315181	0.0876871957201557	-4.9469758241507	7.53753336842488e-07	3.19738751587892e-06
HSPA13	2015.37885370654	-0.0889766421743617	0.102376037935491	-0.869115898296704	0.384783741738107	0.469229171439412
SAMSN1	868.890779232384	0.318495940458393	0.192172335902969	1.65734541843321	0.0974496597018903	0.143741108881271
USP25	2419.69335242711	-0.366479915978774	0.0862172191153692	-4.25065804417073	2.13143373500691e-05	7.00009781257114e-05
ZCCHC10	1006.05911022324	-0.0503357778609057	0.0789630838239799	-0.637459625729808	0.523825500544315	0.608054454154344
C16orf87	595.120447959484	0.177866887488123	0.0914939712798918	1.9440284971783	0.0518920147214716	0.0825094625735149
MOV10	4141.5945102796	0.183203534431499	0.0990458308775637	1.84968446231692	0.0643590412338931	0.0999144286811016
RHOC	6465.09780860597	-0.513182308451607	0.128163471392786	-4.00412303813809	6.22479628407503e-05	0.000186927717409841
PPM1J	68.1125695769573	0.240563046306823	0.167556597658176	1.43571216931478	0.151084260981357	0.210645946003911
DBI	6564.08992626458	-0.531739321112879	0.123248242372292	-4.31437650450764	1.60053973721569e-05	5.41046787217095e-05
SLC16A1	5746.3346969716	0.0806253303884062	0.148041824396676	0.544611840045768	0.586020509801211	0.666980170893032
HEATR3	1241.71352799944	0.255663764957841	0.0773029420511992	3.30729669756308	0.000942010611828962	0.00224957443580806
TRIM74	10.2151833838197	-1.80759635958694	0.223020186164119	-8.10507959246674	5.27109990467559e-16	8.69853689060607e-15
NIFK	1882.8011619313	0.561709922033863	0.0932967489012265	6.02068055585245	1.73685238465351e-09	1.10778810698599e-08
OXA1L	8444.68316404278	-0.241825618174758	0.0799654233114467	-3.02412728102375	0.00249351508338303	0.00547578374028807
SLC7A7	2466.44027813734	-0.649262950345014	0.174655656950372	-3.71738861300953	0.00020129268850023	0.000548615707751617
MAGEC1	31.5621539260725	6.82609663841011	0.880835540908283	7.74956994965406	9.22042776526467e-15	1.28243042716736e-13
LARP1	17121.3046546985	0.475121445682159	0.0794072036441201	5.98335445498767	2.18588363931366e-09	1.37245984222005e-08
CNOT8	2616.58246413431	-0.0321413922147795	0.0623169005394831	-0.515773280386677	0.606012766413025	0.685968545665716
GRIA1	33.9928594884681	-1.43738259774331	0.343501630620207	-4.18450007107115	2.85794357859485e-05	9.13874321313484e-05
LRGUK	56.4295944929301	1.52487020467874	0.217272019430045	7.01825393200112	2.24657977597627e-12	2.20669110102103e-11
SETD9	335.001031734116	-0.0805890785390996	0.143895547847877	-0.560052619725918	0.575443546755027	0.657816996649189
MIER3	1684.42510290771	-0.216101552194888	0.097365186775517	-2.21949507161248	0.0264530621401852	0.0452590889304955
NUP205	4999.06420889375	0.643603934366112	0.0965662425969957	6.66489569291926	2.64853391447783e-11	2.23456314538757e-10
ZKSCAN2	405.104628440155	0.319593413079962	0.120868093622286	2.64415035847836	0.00818962677878332	0.015902636194793
C9orf85	560.031286846946	-0.237323234323282	0.0961756188786971	-2.46760288200078	0.0136021127296692	0.025115392583602
XAGE2	5.85828212817281	3.10087178878324	0.794313524003832	3.90383859153364	9.46789364310708e-05	0.000273878895766606
PIK3AP1	3169.16889403665	1.36113141566926	0.170625323012604	7.97731187631927	1.49554597008951e-15	2.34822710627143e-14
RBM45	503.765763444763	0.184944490723152	0.0571998232212751	3.23330528501289	0.00122366721194947	0.00285607056989497
TTN	561.589052949399	0.37086803590437	0.180876825289323	2.05039001160677	0.0403263871156927	0.0661085268285353
VSIG4	1104.85798154537	-0.0731765149201014	0.23635327280821	-0.309606522688098	0.756860195486123	0.82036407362117
PDIA4	17932.5108135055	0.479815349645982	0.130472308909051	3.67752631694783	0.000235506784396705	0.000633376810328367
KDM8	234.663516113514	-1.12942576984565	0.100454425349903	-11.243165902464	2.50243922811708e-29	2.4179677501001e-27
PDZD9	8.96564139674884	-0.478053223230754	0.223873610971188	-2.13537102991687	0.032730715118816	0.0548353750703905
OTOA	28.8069905449499	0.852088120302018	0.227524417950195	3.74504032568732	0.000180364802735542	0.000495498520212886
KCTD18	955.081635459391	-0.366223933209239	0.0697497782300701	-5.25053903399158	1.51654762286782e-07	7.15676418535237e-07
FAM126B	2223.19331282072	-0.221041244887096	0.103836184673393	-2.12874967991514	0.0332749761681398	0.0556773108520967
TMEM237	894.784126915911	0.0307267263018338	0.111411195499547	0.275795678917734	0.782705002774113	0.839767001418801
FZD7	2035.54744899606	-0.155545716387006	0.193137690680232	-0.805361790540069	0.420610934260504	0.506183830601826
SPAG17	122.225887934014	-2.43815089707587	0.379062952355001	-6.43204745261543	1.25896420519363e-10	9.54684717248041e-10
DEPTOR	2335.42483725748	-0.444423740833482	0.161048412177223	-2.75956611322826	0.00578781746966813	0.011683971851701
FMN2	102.461103207557	-1.38701176648405	0.356739158877183	-3.88802779837681	0.000101062054399475	0.000291003116187485
RNF20	3112.39533239873	0.0569212541837002	0.0658439542599065	0.864487177653612	0.387320321144898	0.471864339213153
CYLC2	2.55357693596643	1.47417885812525	0.682949362002357	2.15854782234962	0.0308852644872695	0.0520827558920598
PPARGC1B	1510.37742827936	-0.687451864713397	0.156692472535574	-4.38726796245636	1.14783342921482e-05	3.98291112243309e-05
ELMO1	1604.60550076489	0.111119212899283	0.173004146850707	0.642292193118195	0.520683482257923	0.605196771180911
SLC26A2	1677.98461238201	-0.598199942844915	0.154043629646907	-3.88331503364395	0.000103041923090101	0.000295906028196076
LSM11	576.843846992997	-0.0181486740322474	0.103703862929557	-0.175004802324241	0.861075860111852	0.901211288380556
MED7	588.307285683434	-0.363612950129755	0.0740914221539563	-4.90762546539051	9.21856825349458e-07	3.85911206596987e-06
SAXO1	17.7461824083698	-0.980218522119319	0.236522514452713	-4.14429266654567	3.40864192758888e-05	0.00010759518066775
RRAGA	3678.93418419947	-0.685729404131257	0.0871746395557372	-7.86615703403992	3.65701441000257e-15	5.42681624122272e-14
SLC24A2	61.9372185015807	1.27444140897214	0.302209731005147	4.21707601781503	2.4749056151848e-05	8.01716239482042e-05
TRIM42	1.48677483679116	2.33679795886864	0.894129641296875	2.61348897401419	0.00896229754784584	0.0172648535711953
PXYLP1	1115.59658986348	0.934463934959748	0.125858387733248	7.42472513584323	1.13014358642325e-13	1.33037961105193e-12
ADCY8	3.94069910292849	-0.583180714202914	0.503568216482648	-1.15809674859217	0.246824556722325	0.321834987131253
RASA2	1480.29489178028	0.284200366302682	0.0922255764388069	3.08157863877656	0.00205906080071184	0.004602175459326
RMND1	970.494840698529	0.259208965328931	0.090434808618141	2.86625215765574	0.00415363253766836	0.00868043347126346
RAET1L	143.824682070381	-2.75135330024423	0.418338077639774	-6.57686557190089	4.80468785534034e-11	3.89988745411755e-10
SLA	1273.09154921393	0.311294722275763	0.203840793599759	1.52714634189949	0.126724625590116	0.181105451402177
TMBIM4	981.260207965763	-0.246519614815115	0.151491593019787	-1.62728247753601	0.103677117658341	0.151919618966955
VBP1	2138.55311573567	0.241756769877806	0.0905316221746379	2.67041243789326	0.00757581279029143	0.0148185313111554
RAB39B	92.3522312492224	-0.792104011234224	0.250360827599045	-3.16384962787704	0.00155697217011385	0.00356198668530226
CLIC2	692.167117157806	-0.422364102072777	0.160041278550838	-2.63909477540578	0.00831277375754213	0.0161183120692413
AFF2	116.180606008929	0.842376223555381	0.295762291137563	2.84815288762955	0.00439737938621408	0.00914774860333321
MICU3	183.489264337605	-1.46686764691367	0.226424280903376	-6.47840258589423	9.26987481452982e-11	7.17492359174771e-10
GRIP1	245.022145758839	-0.771643503396404	0.211719502390709	-3.64465008977966	0.000267755842352804	0.000712522440277088
VPS37A	2205.50150682208	-0.314260748682661	0.0986633458960309	-3.1851823575274	0.0014466281825017	0.0033309573225298
KIF5A	148.149724258011	-1.25623560557464	0.290823500026309	-4.31958079543433	1.56325868751477e-05	5.29786161136174e-05
NAT2	170.995255540604	-1.94937658160691	0.423041374034755	-4.60800456233097	4.06551745037529e-06	1.52708987924915e-05
MAGEA8	9.80495159909581	2.36946091630929	0.472726367536828	5.01233076685678	5.37746635081055e-07	2.34274424396053e-06
PSD3	2313.12493388702	-0.354967823978208	0.158212303733603	-2.24361706138797	0.0248570505574589	0.0430772161665295
CARNMT1	1569.07616328895	0.530375635113698	0.110603448939983	4.79529020294381	1.62439496701389e-06	6.50794186221661e-06
MCU	7384.96716210231	0.266664980562694	0.156085292676701	1.70845680582498	0.0875516145773172	0.130968628909564
CFAP70	89.5908159952629	0.488360215199094	0.206234507671946	2.36798497357154	0.017885262285805	0.0321023695764545
GNA14	405.730714523575	0.0609989042016937	0.214027181771445	0.285005407709536	0.775639998921519	0.834871542767786
FAM161B	258.412220795856	-1.14443500605184	0.128356094700342	-8.91609400179723	4.83023547626642e-19	1.21062028591776e-17
GNAQ	7265.54496060613	-0.33783918892974	0.0888257001388003	-3.80339460766228	0.000142726730283001	0.000399251834322042
WIF1	116.552874602674	-0.875173346955072	0.599879982405501	-1.45891407052066	0.14458875992936	0.202874589626884
UGT2B4	10.3781227638907	1.6289458714216	0.569631234361141	2.85964984565588	0.0042410900121072	0.0088519437121041
GPR61	11.7866334583785	0.261239231838491	0.201046614692082	1.29939632278115	0.193807952996542	0.261603984089011
MMP16	286.99610990011	-0.033917360686657	0.229037222494747	-0.148086674808654	0.88227436545888	0.917596525563384
ADK	1971.54080579633	-0.0661470553119076	0.120748597273242	-0.547808064074016	0.583823700885067	0.665366457207649
KCNMA1	4136.87002567431	-1.89865732786518	0.354040784548764	-5.36282092551874	8.19322225902195e-08	4.03501079610597e-07
BATF	567.216514722902	0.552435503416471	0.193618665803197	2.85321407997922	0.00432794546906838	0.00901661154066328
DCK	2083.04529938546	0.371220304617128	0.0958068250046435	3.87467494720899	0.00010676711785427	0.000305522323578959
ADAMTS3	90.2177310988977	0.539803539445283	0.190515126648771	2.83338939506075	0.0046057243547572	0.0095411949817118
ALX3	5.01784498035531	2.40403748689466	0.752991093601986	3.19265062670898	0.00140973398431916	0.00325196710609824
DPY19L4	2062.90702884748	0.569237585119216	0.0986010033058052	5.7731419157446	7.78068556626207e-09	4.52351646016772e-08
NDUFAF6	819.38481331231	0.634383255248154	0.102089978229753	6.21396209743995	5.1664995310856e-10	3.54288474588317e-09
DRAM2	2576.26651889906	-0.127396110468313	0.0789956325016909	-1.61269815094633	0.106810102472695	0.156010942186371
C8orf37	273.1909125427	0.144476230016351	0.122711761827252	1.17736252715316	0.239050839887461	0.313536738219817
PPEF2	7.76871882405849	1.6157222382624	0.416930675304785	3.87527791540229	0.00010650307605664	0.000304943240294112
CFAP161	15.4550339194696	1.0621884783375	0.239602602627607	4.43312579533353	9.2876638897206e-06	3.26951491429433e-05
ADAMTSL3	589.59435805953	-1.70780852678286	0.271525994170149	-6.28966862639559	3.18144354998487e-10	2.25702809190621e-09
ART3	54.5407318764953	-2.03897389781505	0.318880299095838	-6.39416703884316	1.61424887840904e-10	1.20695625173482e-09
SLC28A1	77.0701635774205	-5.02871732841849	0.374257878325809	-13.4365035972356	3.69486338805329e-41	1.64375234976021e-38
WHAMM	1121.48798803554	-0.10784061168109	0.0780819218765953	-1.38112137981859	0.167241642913399	0.229826761231271
CXCL13	1971.54363927564	0.256458763272988	0.339093246283527	0.756307493834762	0.449464856154693	0.535195779439353
N6AMT1	472.755020733665	-0.128689158138816	0.0901552505598531	-1.42741723127241	0.153459666967929	0.213511710218475
RWDD2B	926.324509635214	-0.225506526142838	0.101005458543151	-2.23261722084553	0.0255741974898944	0.0438977557873888
USP16	2537.02733751693	-0.16295550741373	0.0769717986520918	-2.11708067457641	0.0342530015352616	0.0571570363979039
CCT8	7617.0798654204	0.425976980936329	0.0934110751344516	4.56024063873793	5.10950347046983e-06	1.88389604122933e-05
MAP3K7CL	271.23080352235	0.294335888772371	0.120461802383543	2.44339602221146	0.0145497615512986	0.0267173108750908
NAA11	10.699908595942	3.57260039314137	0.759487732314149	4.70396063180073	2.55162470141344e-06	9.91761810593059e-06
BACH1	3022.10775362124	-0.0970939339380705	0.102803596063038	-0.944460482477031	0.344934386678788	0.427519234612505
BACH1.1	3022.10775362124	-0.0970939339380705	0.102803596063038	-0.944460482477031	0.344934386678788	0.427519234612505
CLDN17	14.463994866537	-4.55316047958667	1.35951746825129	-3.34910038739205	0.000810744147455331	0.00196421948318143
CLDN8	15.0809464613343	-2.77469688091955	0.801873047377724	-3.46026954016391	0.000539634930938574	0.00135632819153276
TSPAN7	654.589301832734	-1.07796010029258	0.246910853127997	-4.3657866255631	1.26666083341681e-05	4.36403282297234e-05
TIAM1	759.95223161195	-2.03159545251773	0.225260645401888	-9.01886545203297	1.90047246711351e-19	5.03507308470744e-18
SCAF4	3335.91952359226	0.0604945940739945	0.0700953605944296	0.863032782212436	0.388119443094912	0.472730012996164
RPGR	818.296886562151	0.562669688373296	0.108740335086367	5.17443401224024	2.28602882700355e-07	1.04755063458871e-06
CDK20	335.004954325103	-0.682965018690386	0.167825611942185	-4.06949219959146	4.71157170116448e-05	0.000145005680702396
PCGF6	500.933788626477	0.157129435447553	0.0932682400477509	1.68470462578801	0.0920455735983841	0.136704769691188
ANKRD9	2711.95663619592	-1.15991325942354	0.121913795259633	-9.51420843681667	1.83101528481143e-21	6.46272733749807e-20
SFR1	581.512861645944	0.389407448190023	0.116103332608844	3.35397304659591	0.000796601219718091	0.00193478417264105
SORCS3	22.0222250738878	-2.4562022597864	0.404626466733833	-6.07029559784607	1.2767502507581e-09	8.27929694949542e-09
SFXN2	1069.0096280142	0.288148063126859	0.135011428296426	2.13424942438363	0.0328223688725265	0.0549803000395302
C14orf28	373.513695109617	-0.721529836691644	0.110666366431255	-6.51986561011606	7.0370411834781e-11	5.56551768266634e-10
FUT6	1313.28226715509	-0.977806618506916	0.334575903252092	-2.92252552859483	0.00347205157194299	0.00739351707890612
TDRD9	117.702842190932	0.878456746733696	0.361055046832041	2.43302719195155	0.0149731763764711	0.0274334799093234
FGF18	201.276240527101	0.615341913516305	0.253777717357396	2.4247279072564	0.0153198640303151	0.0279918179604132
PCDH1	10959.8231336566	-0.0577466281373181	0.154844288167504	-0.372933537431165	0.709197910449271	0.7811529468063
SH3RF2	2816.0763757201	-0.566320805018059	0.19157206795603	-2.95617628947891	0.00311479002964565	0.00669214471204882
GDF6	53.0450958484744	-0.413031965052379	0.349180783644215	-1.18285995220522	0.236864655614531	0.310974968090544
UQCRB	7514.50505105937	-0.346455582324938	0.118039310432668	-2.93508646445849	0.00333454755511506	0.00713200405568179
MTERF3	1056.7826202919	0.782192861551928	0.103025753018036	7.59220717770431	3.1450162514914e-14	4.02629958239493e-13
PTDSS1	5480.15677363524	0.616882531203521	0.0928939252613334	6.64071982606052	3.12154900005769e-11	2.59974872649111e-10
PPP2R2B	129.682206355607	-1.33498483135369	0.23304212407436	-5.72851297445144	1.01314805433941e-08	5.7723488666926e-08
RPL30	12403.7274772405	-0.13964238212103	0.102475534432002	-1.36268996199957	0.172980242735299	0.236752987012535
KCNS2	30.1632779652871	-0.773867702783901	0.282312435698474	-2.74117468778612	0.00612199497931944	0.0122566173624965
FAM122C	393.97570337818	0.133138505408852	0.140759059320773	0.945861005688063	0.344219484735874	0.426757017942978
SUPV3L1	1729.09431383737	0.398148186792899	0.076884240967306	5.17854090491973	2.23628044571848e-07	1.02585462165139e-06
FAM122B	2425.02124362483	0.977721512630602	0.115185705444155	8.48821916626303	2.0982757665761e-17	4.34172293793275e-16
EEF1A1	239296.050349032	-0.514904591108914	0.0927629004204805	-5.55075993500557	2.84430450239445e-08	1.49672938255621e-07
FBXO43	35.6985830398751	1.82481881752744	0.228839329268306	7.97423599938936	1.53326311683615e-15	2.40567969117701e-14
HKDC1	2295.49612174551	0.114704908246546	0.270947331302057	0.423347621455888	0.672041654337497	0.748371792173702
HK1	6572.40044818784	-1.0403188060921	0.122438628066969	-8.49665520200934	1.9513196595719e-17	4.04941496700664e-16
TYSND1	1321.04301345224	0.134127746518946	0.116746181278167	1.1488833728905	0.250604074634862	0.325966949488508
PHF6	2037.52361131505	0.876985313732506	0.11117802007819	7.88811775129411	3.06778240289937e-15	4.61333981912064e-14
CD109	1651.84798342032	-0.343655383713853	0.245566873195134	-1.39943706267244	0.161681959262581	0.223139068662614
LRFN2	17.7965725885719	-1.07005873208912	0.450280314683165	-2.37642796541539	0.0174811743031838	0.0314988605240222
NODAL	24.1170011493261	0.288562740521169	0.300331316525443	0.96081468912258	0.336645351462442	0.418557486761514
PRG3	1.46654171700884	0.771406625683264	0.752049177768926	1.02573960385379	0.305014341254849	0.384468227563665
UBE2L6	5896.01544893627	0.2357019163596	0.1651619901884	1.42709539943624	0.153552398402785	0.213626810573527
ZDHHC5	9383.88391988735	-0.0940040618854502	0.0740293174226144	-1.26982208074141	0.204148013516008	0.274122267125961
MED19	1140.28392827743	0.00851157446473115	0.107841980175113	0.0789263554963483	0.937091199973341	0.953069417233317
ZFAND3	5139.2501905551	-0.445930653371956	0.0846357185675072	-5.26882338709363	1.37300986110617e-07	6.50882978590613e-07
NPTN	7663.93587974376	-0.654599387826091	0.079367267728843	-8.24772486892858	1.61438523234037e-16	2.91162012258415e-15
KAT6B	3404.31866681093	-0.524730816702505	0.116785841960583	-4.49310299856049	7.0192813651452e-06	2.52127391541313e-05
SAMD8	1900.11835054922	-0.407968720739526	0.123914061411351	-3.29235210348899	0.000993531382725243	0.00236230588427957
RAB11FIP1	10681.1438845706	0.0706792170921277	0.17222333577742	0.410392800563757	0.681517826665794	0.756832475460054
UNC5D	44.1836019195493	-2.62577805783907	0.402002332283294	-6.53174831828751	6.5006330571024e-11	5.1796462052748e-10
GLYATL2	19.7062259358601	-0.447503762162259	0.346180229193505	-1.29269012041735	0.196118256098904	0.264404901871078
UTP14A	1784.1432886145	0.726748415224725	0.0955156535725635	7.60868389674591	2.76901058060198e-14	3.57361415218542e-13
AIFM1	3298.07918837862	-0.00852302624752722	0.106029854162082	-0.0803832686075237	0.935932433557169	0.95225372528015
MAPK13	6844.42989492746	-0.290247362397666	0.131905346576234	-2.20042151384605	0.0277770028258637	0.0473365860472988
BAG4	1669.16332537286	0.634360697802738	0.108730528120816	5.83424645098629	5.40342054776613e-09	3.20958671424194e-08
MS4A1	1376.4798389075	-0.462709100763894	0.425797232288632	-1.08668884078195	0.277174347383938	0.354672879556364
TBC1D31	740.424417285964	1.32411020220487	0.112910481375674	11.7270795950228	9.25986327395235e-32	1.24361710913194e-29
ATAD2	4037.07940577664	1.93380998513336	0.140838810255383	13.7306611837092	6.65236477100213e-43	3.73827887684156e-40
FBXO32	6034.74074150778	-1.41948796146541	0.241528976291956	-5.8770917811102	4.17536735593085e-09	2.51653385601319e-08
NSMCE2	1039.49936851836	0.099995845903289	0.103927126199328	0.962172721985024	0.335962849040548	0.417952267894661
ZNF689	924.647808289183	-0.0432037910215135	0.0881690043193692	-0.490011102598131	0.624126042383025	0.703339886487261
PRR14	2993.33870603649	-0.132306429361268	0.0680424258527608	-1.94446961146814	0.0518388465211256	0.082437200522201
FBRS	7980.08597177222	-0.263721684355079	0.0866637593556003	-3.04304459344963	0.00234197625035107	0.0051767538476733
FRRS1	912.168626503131	-0.0366012562321668	0.161659797848016	-0.22640914265263	0.820883217734639	0.870808415066595
PHKG2	1501.19299819259	0.296917626749517	0.087687246408789	3.38609819454607	0.000708940111498784	0.00173828305671662
MFSD14A	82.3407416356328	-0.741580777805811	0.11572152441332	-6.40832188795859	1.47130026733344e-10	1.10588334771694e-09
SASS6	634.714300517051	0.993701533908219	0.108568605846101	9.15275208854404	5.55012435382744e-20	1.61688070193221e-18
COX6A2	2.57493350232322	-0.409331555530407	0.605625926394775	-0.675881823565765	0.499115678903846	0.584743304291037
ITGAD	37.1584398945148	1.33255913106058	0.275191087863682	4.84230481955386	1.28341679353314e-06	5.24518319791514e-06
ADGRG4	21.7105318325694	-3.46873406312394	0.464609938915806	-7.46590585474436	8.272848250436e-14	9.9443564059407e-13
ZIC3	1.84033375013874	0.329144946972833	0.648560739213545	0.507500573303217	0.611803634233824	0.691460506268078
MALSU1	1187.23910230207	0.0781465786117962	0.0978446791432403	0.798679900594217	0.424476044247676	0.509973075777251
VPS8	2113.34786562386	0.158755812619625	0.0766135117389847	2.07216467456147	0.0382500865629126	0.0630484251998792
GALK2	1008.06950196039	-0.0499023222766915	0.0944755676785945	-0.528203465751686	0.59735812418345	0.677716788004112
LHFPL4	53.4945918027207	0.0837050707903433	0.389933056934374	0.214665233690179	0.830028330152109	0.877968345654257
B3GNT7	5091.90737596956	-0.673759650185886	0.265968307918059	-2.53323283311431	0.0113015856201062	0.0212441953637101
MPV17L	764.163500632973	-0.340333226584207	0.283356028435556	-1.20107988689434	0.229720214197239	0.302861360373393
BUB1B	1386.01586534944	1.8263178860181	0.15983154272139	11.4265172876523	3.08224563352642e-30	3.46411964517491e-28
PDE6D	1332.78096494502	-0.182894329197399	0.0862536511751171	-2.12042419892552	0.033970287742629	0.0567340469619975
EIF4A2	17092.4287939792	-0.321331577146941	0.096831470313262	-3.31846223244771	0.000905145620414392	0.00216832842476205
EIF4A2.1	17092.4287939792	-0.321331577146941	0.096831470313262	-3.31846223244771	0.000905145620414392	0.00216832842476205
BRPF1	1853.84294077517	0.0562401407161759	0.0704771696340385	0.797990909796887	0.424875765264148	0.510395875981696
RPUSD3	1910.04245373337	-0.0926288347839037	0.0918017340302214	-1.00900964194652	0.312970010065167	0.39305778950371
SST	740.546597607605	-3.84338159250718	0.534103847537109	-7.19594440337775	6.20299023476743e-13	6.57363044532127e-12
